Gene stable ID,Transcript stable ID,Gene name,Gene description,Transcript type,Transcript name,Gene type,Phenotype description,Study external reference
ENSG00000165533,ENST00000346301,TTC8,tetratricopeptide repeat domain 8 [Source:HGNC Symbol;Acc:HGNC:20087],protein_coding,TTC8-202,protein_coding,BARDET-BIEDL SYNDROME 8,615985
ENSG00000165533,ENST00000354441,TTC8,tetratricopeptide repeat domain 8 [Source:HGNC Symbol;Acc:HGNC:20087],protein_coding,TTC8-203,protein_coding,BARDET-BIEDL SYNDROME 8,615985
ENSG00000165533,ENST00000555057,TTC8,tetratricopeptide repeat domain 8 [Source:HGNC Symbol;Acc:HGNC:20087],nonsense_mediated_decay,TTC8-207,protein_coding,BARDET-BIEDL SYNDROME 8,615985
ENSG00000165533,ENST00000556651,TTC8,tetratricopeptide repeat domain 8 [Source:HGNC Symbol;Acc:HGNC:20087],protein_coding,TTC8-211,protein_coding,BARDET-BIEDL SYNDROME 8,615985
ENSG00000165533,ENST00000554686,TTC8,tetratricopeptide repeat domain 8 [Source:HGNC Symbol;Acc:HGNC:20087],protein_coding,TTC8-206,protein_coding,BARDET-BIEDL SYNDROME 8,615985
ENSG00000165533,ENST00000556133,TTC8,tetratricopeptide repeat domain 8 [Source:HGNC Symbol;Acc:HGNC:20087],retained_intron,TTC8-209,protein_coding,BARDET-BIEDL SYNDROME 8,615985
ENSG00000165533,ENST00000557580,TTC8,tetratricopeptide repeat domain 8 [Source:HGNC Symbol;Acc:HGNC:20087],nonsense_mediated_decay,TTC8-212,protein_coding,BARDET-BIEDL SYNDROME 8,615985
ENSG00000122507,ENST00000672717,BBS9,Bardet-Biedl syndrome 9 [Source:HGNC Symbol;Acc:HGNC:30000],protein_coding,BBS9-222,protein_coding,BARDET-BIEDL SYNDROME 9,615986
ENSG00000122507,ENST00000432983,BBS9,Bardet-Biedl syndrome 9 [Source:HGNC Symbol;Acc:HGNC:30000],protein_coding,BBS9-206,protein_coding,BARDET-BIEDL SYNDROME 9,615986
ENSG00000122507,ENST00000673462,BBS9,Bardet-Biedl syndrome 9 [Source:HGNC Symbol;Acc:HGNC:30000],nonsense_mediated_decay,BBS9-229,protein_coding,BARDET-BIEDL SYNDROME 9,615986
ENSG00000122507,ENST00000673230,BBS9,Bardet-Biedl syndrome 9 [Source:HGNC Symbol;Acc:HGNC:30000],protein_coding_CDS_not_defined,BBS9-227,protein_coding,BARDET-BIEDL SYNDROME 9,615986
ENSG00000122507,ENST00000671890,BBS9,Bardet-Biedl syndrome 9 [Source:HGNC Symbol;Acc:HGNC:30000],protein_coding,BBS9-218,protein_coding,BARDET-BIEDL SYNDROME 9,615986
ENSG00000122507,ENST00000350941,BBS9,Bardet-Biedl syndrome 9 [Source:HGNC Symbol;Acc:HGNC:30000],protein_coding,BBS9-202,protein_coding,BARDET-BIEDL SYNDROME 9,615986
ENSG00000122507,ENST00000396127,BBS9,Bardet-Biedl syndrome 9 [Source:HGNC Symbol;Acc:HGNC:30000],protein_coding,BBS9-204,protein_coding,BARDET-BIEDL SYNDROME 9,615986
ENSG00000122507,ENST00000355070,BBS9,Bardet-Biedl syndrome 9 [Source:HGNC Symbol;Acc:HGNC:30000],protein_coding,BBS9-203,protein_coding,BARDET-BIEDL SYNDROME 9,615986
ENSG00000122507,ENST00000671871,BBS9,Bardet-Biedl syndrome 9 [Source:HGNC Symbol;Acc:HGNC:30000],protein_coding,BBS9-217,protein_coding,BARDET-BIEDL SYNDROME 9,615986
ENSG00000122507,ENST00000673431,BBS9,Bardet-Biedl syndrome 9 [Source:HGNC Symbol;Acc:HGNC:30000],protein_coding,BBS9-228,protein_coding,BARDET-BIEDL SYNDROME 9,615986
ENSG00000122507,ENST00000465037,BBS9,Bardet-Biedl syndrome 9 [Source:HGNC Symbol;Acc:HGNC:30000],protein_coding_CDS_not_defined,BBS9-210,protein_coding,BARDET-BIEDL SYNDROME 9,615986
ENSG00000122507,ENST00000672973,BBS9,Bardet-Biedl syndrome 9 [Source:HGNC Symbol;Acc:HGNC:30000],nonsense_mediated_decay,BBS9-224,protein_coding,BARDET-BIEDL SYNDROME 9,615986
ENSG00000122507,ENST00000433714,BBS9,Bardet-Biedl syndrome 9 [Source:HGNC Symbol;Acc:HGNC:30000],nonsense_mediated_decay,BBS9-207,protein_coding,BARDET-BIEDL SYNDROME 9,615986
ENSG00000122507,ENST00000671963,BBS9,Bardet-Biedl syndrome 9 [Source:HGNC Symbol;Acc:HGNC:30000],protein_coding,BBS9-220,protein_coding,BARDET-BIEDL SYNDROME 9,615986
ENSG00000122507,ENST00000242067,BBS9,Bardet-Biedl syndrome 9 [Source:HGNC Symbol;Acc:HGNC:30000],protein_coding,BBS9-201,protein_coding,BARDET-BIEDL SYNDROME 9,615986
ENSG00000122507,ENST00000482941,BBS9,Bardet-Biedl syndrome 9 [Source:HGNC Symbol;Acc:HGNC:30000],protein_coding_CDS_not_defined,BBS9-211,protein_coding,BARDET-BIEDL SYNDROME 9,615986
ENSG00000122507,ENST00000673219,BBS9,Bardet-Biedl syndrome 9 [Source:HGNC Symbol;Acc:HGNC:30000],nonsense_mediated_decay,BBS9-226,protein_coding,BARDET-BIEDL SYNDROME 9,615986
ENSG00000122507,ENST00000673056,BBS9,Bardet-Biedl syndrome 9 [Source:HGNC Symbol;Acc:HGNC:30000],protein_coding,BBS9-225,protein_coding,BARDET-BIEDL SYNDROME 9,615986
ENSG00000122507,ENST00000671952,BBS9,Bardet-Biedl syndrome 9 [Source:HGNC Symbol;Acc:HGNC:30000],protein_coding,BBS9-219,protein_coding,BARDET-BIEDL SYNDROME 9,615986
ENSG00000122507,ENST00000442858,BBS9,Bardet-Biedl syndrome 9 [Source:HGNC Symbol;Acc:HGNC:30000],protein_coding_CDS_not_defined,BBS9-209,protein_coding,BARDET-BIEDL SYNDROME 9,615986
ENSG00000122507,ENST00000672453,BBS9,Bardet-Biedl syndrome 9 [Source:HGNC Symbol;Acc:HGNC:30000],protein_coding_CDS_not_defined,BBS9-221,protein_coding,BARDET-BIEDL SYNDROME 9,615986
ENSG00000122507,ENST00000434373,BBS9,Bardet-Biedl syndrome 9 [Source:HGNC Symbol;Acc:HGNC:30000],protein_coding,BBS9-208,protein_coding,BARDET-BIEDL SYNDROME 9,615986
ENSG00000122507,ENST00000627264,BBS9,Bardet-Biedl syndrome 9 [Source:HGNC Symbol;Acc:HGNC:30000],protein_coding_CDS_not_defined,BBS9-216,protein_coding,BARDET-BIEDL SYNDROME 9,615986
ENSG00000122507,ENST00000496029,BBS9,Bardet-Biedl syndrome 9 [Source:HGNC Symbol;Acc:HGNC:30000],protein_coding_CDS_not_defined,BBS9-214,protein_coding,BARDET-BIEDL SYNDROME 9,615986
ENSG00000122507,ENST00000495426,BBS9,Bardet-Biedl syndrome 9 [Source:HGNC Symbol;Acc:HGNC:30000],retained_intron,BBS9-213,protein_coding,BARDET-BIEDL SYNDROME 9,615986
ENSG00000122507,ENST00000489708,BBS9,Bardet-Biedl syndrome 9 [Source:HGNC Symbol;Acc:HGNC:30000],protein_coding_CDS_not_defined,BBS9-212,protein_coding,BARDET-BIEDL SYNDROME 9,615986
ENSG00000122507,ENST00000498189,BBS9,Bardet-Biedl syndrome 9 [Source:HGNC Symbol;Acc:HGNC:30000],retained_intron,BBS9-215,protein_coding,BARDET-BIEDL SYNDROME 9,615986
ENSG00000122507,ENST00000672758,BBS9,Bardet-Biedl syndrome 9 [Source:HGNC Symbol;Acc:HGNC:30000],protein_coding_CDS_not_defined,BBS9-223,protein_coding,BARDET-BIEDL SYNDROME 9,615986
ENSG00000122507,ENST00000425508,BBS9,Bardet-Biedl syndrome 9 [Source:HGNC Symbol;Acc:HGNC:30000],protein_coding,BBS9-205,protein_coding,BARDET-BIEDL SYNDROME 9,615986
ENSG00000174483,ENST00000526760,BBS1,Bardet-Biedl syndrome 1 [Source:HGNC Symbol;Acc:HGNC:966],nonsense_mediated_decay,BBS1-210,protein_coding,BARDET-BIEDL SYNDROME TYPE 1,209900
ENSG00000174483,ENST00000533644,BBS1,Bardet-Biedl syndrome 1 [Source:HGNC Symbol;Acc:HGNC:966],nonsense_mediated_decay,BBS1-223,protein_coding,BARDET-BIEDL SYNDROME TYPE 1,209900
ENSG00000174483,ENST00000527251,BBS1,Bardet-Biedl syndrome 1 [Source:HGNC Symbol;Acc:HGNC:966],nonsense_mediated_decay,BBS1-212,protein_coding,BARDET-BIEDL SYNDROME TYPE 1,209900
ENSG00000174483,ENST00000526815,BBS1,Bardet-Biedl syndrome 1 [Source:HGNC Symbol;Acc:HGNC:966],protein_coding,BBS1-211,protein_coding,BARDET-BIEDL SYNDROME TYPE 1,209900
ENSG00000174483,ENST00000533557,BBS1,Bardet-Biedl syndrome 1 [Source:HGNC Symbol;Acc:HGNC:966],nonsense_mediated_decay,BBS1-222,protein_coding,BARDET-BIEDL SYNDROME TYPE 1,209900
ENSG00000174483,ENST00000318312,BBS1,Bardet-Biedl syndrome 1 [Source:HGNC Symbol;Acc:HGNC:966],protein_coding,BBS1-201,protein_coding,BARDET-BIEDL SYNDROME TYPE 1,209900
ENSG00000174483,ENST00000525809,BBS1,Bardet-Biedl syndrome 1 [Source:HGNC Symbol;Acc:HGNC:966],protein_coding,BBS1-208,protein_coding,BARDET-BIEDL SYNDROME TYPE 1,209900
ENSG00000174483,ENST00000455748,BBS1,Bardet-Biedl syndrome 1 [Source:HGNC Symbol;Acc:HGNC:966],protein_coding,BBS1-203,protein_coding,BARDET-BIEDL SYNDROME TYPE 1,209900
ENSG00000174483,ENST00000529955,BBS1,Bardet-Biedl syndrome 1 [Source:HGNC Symbol;Acc:HGNC:966],retained_intron,BBS1-218,protein_coding,BARDET-BIEDL SYNDROME TYPE 1,209900
ENSG00000174483,ENST00000526035,BBS1,Bardet-Biedl syndrome 1 [Source:HGNC Symbol;Acc:HGNC:966],nonsense_mediated_decay,BBS1-209,protein_coding,BARDET-BIEDL SYNDROME TYPE 1,209900
ENSG00000174483,ENST00000534730,BBS1,Bardet-Biedl syndrome 1 [Source:HGNC Symbol;Acc:HGNC:966],retained_intron,BBS1-224,protein_coding,BARDET-BIEDL SYNDROME TYPE 1,209900
ENSG00000174483,ENST00000532908,BBS1,Bardet-Biedl syndrome 1 [Source:HGNC Symbol;Acc:HGNC:966],nonsense_mediated_decay,BBS1-220,protein_coding,BARDET-BIEDL SYNDROME TYPE 1,209900
ENSG00000174483,ENST00000529766,BBS1,Bardet-Biedl syndrome 1 [Source:HGNC Symbol;Acc:HGNC:966],protein_coding_CDS_not_defined,BBS1-215,protein_coding,BARDET-BIEDL SYNDROME TYPE 1,209900
ENSG00000174483,ENST00000393994,BBS1,Bardet-Biedl syndrome 1 [Source:HGNC Symbol;Acc:HGNC:966],protein_coding,BBS1-202,protein_coding,BARDET-BIEDL SYNDROME TYPE 1,209900
ENSG00000174483,ENST00000630659,BBS1,Bardet-Biedl syndrome 1 [Source:HGNC Symbol;Acc:HGNC:966],protein_coding,BBS1-225,protein_coding,BARDET-BIEDL SYNDROME TYPE 1,209900
ENSG00000174483,ENST00000524907,BBS1,Bardet-Biedl syndrome 1 [Source:HGNC Symbol;Acc:HGNC:966],retained_intron,BBS1-207,protein_coding,BARDET-BIEDL SYNDROME TYPE 1,209900
ENSG00000174483,ENST00000524705,BBS1,Bardet-Biedl syndrome 1 [Source:HGNC Symbol;Acc:HGNC:966],protein_coding,BBS1-205,protein_coding,BARDET-BIEDL SYNDROME TYPE 1,209900
ENSG00000174483,ENST00000524458,BBS1,Bardet-Biedl syndrome 1 [Source:HGNC Symbol;Acc:HGNC:966],nonsense_mediated_decay,BBS1-204,protein_coding,BARDET-BIEDL SYNDROME TYPE 1,209900
ENSG00000174483,ENST00000533430,BBS1,Bardet-Biedl syndrome 1 [Source:HGNC Symbol;Acc:HGNC:966],retained_intron,BBS1-221,protein_coding,BARDET-BIEDL SYNDROME TYPE 1,209900
ENSG00000174483,ENST00000529953,BBS1,Bardet-Biedl syndrome 1 [Source:HGNC Symbol;Acc:HGNC:966],protein_coding_CDS_not_defined,BBS1-217,protein_coding,BARDET-BIEDL SYNDROME TYPE 1,209900
ENSG00000174483,ENST00000528543,BBS1,Bardet-Biedl syndrome 1 [Source:HGNC Symbol;Acc:HGNC:966],retained_intron,BBS1-214,protein_coding,BARDET-BIEDL SYNDROME TYPE 1,209900
ENSG00000174483,ENST00000532283,BBS1,Bardet-Biedl syndrome 1 [Source:HGNC Symbol;Acc:HGNC:966],retained_intron,BBS1-219,protein_coding,BARDET-BIEDL SYNDROME TYPE 1,209900
ENSG00000174483,ENST00000524884,BBS1,Bardet-Biedl syndrome 1 [Source:HGNC Symbol;Acc:HGNC:966],retained_intron,BBS1-206,protein_coding,BARDET-BIEDL SYNDROME TYPE 1,209900
ENSG00000174483,ENST00000529895,BBS1,Bardet-Biedl syndrome 1 [Source:HGNC Symbol;Acc:HGNC:966],retained_intron,BBS1-216,protein_coding,BARDET-BIEDL SYNDROME TYPE 1,209900
ENSG00000174483,ENST00000527959,BBS1,Bardet-Biedl syndrome 1 [Source:HGNC Symbol;Acc:HGNC:966],retained_intron,BBS1-213,protein_coding,BARDET-BIEDL SYNDROME TYPE 1,209900
ENSG00000179941,ENST00000650064,BBS10,Bardet-Biedl syndrome 10 [Source:HGNC Symbol;Acc:HGNC:26291],protein_coding,BBS10-201,protein_coding,BARDET-BIEDL SYNDROME TYPE 10,615987
ENSG00000119401,ENST00000450136,TRIM32,tripartite motif containing 32 [Source:HGNC Symbol;Acc:HGNC:16380],protein_coding,TRIM32-203,protein_coding,BARDET-BIEDL SYNDROME TYPE 11,615988
ENSG00000119401,ENST00000373983,TRIM32,tripartite motif containing 32 [Source:HGNC Symbol;Acc:HGNC:16380],protein_coding,TRIM32-201,protein_coding,BARDET-BIEDL SYNDROME TYPE 11,615988
ENSG00000119401,ENST00000411410,TRIM32,tripartite motif containing 32 [Source:HGNC Symbol;Acc:HGNC:16380],protein_coding,TRIM32-202,protein_coding,BARDET-BIEDL SYNDROME TYPE 11,615988
ENSG00000181004,ENST00000542236,BBS12,Bardet-Biedl syndrome 12 [Source:HGNC Symbol;Acc:HGNC:26648],protein_coding,BBS12-203,protein_coding,BARDET-BIEDL SYNDROME TYPE 12,615989
ENSG00000181004,ENST00000314218,BBS12,Bardet-Biedl syndrome 12 [Source:HGNC Symbol;Acc:HGNC:26648],protein_coding,BBS12-201,protein_coding,BARDET-BIEDL SYNDROME TYPE 12,615989
ENSG00000181004,ENST00000433287,BBS12,Bardet-Biedl syndrome 12 [Source:HGNC Symbol;Acc:HGNC:26648],protein_coding,BBS12-202,protein_coding,BARDET-BIEDL SYNDROME TYPE 12,615989
ENSG00000011143,ENST00000678763,MKS1,MKS transition zone complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:7121],retained_intron,MKS1-232,protein_coding,BARDET-BIEDL SYNDROME TYPE 13,615990
ENSG00000011143,ENST00000678568,MKS1,MKS transition zone complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:7121],nonsense_mediated_decay,MKS1-230,protein_coding,BARDET-BIEDL SYNDROME TYPE 13,615990
ENSG00000011143,ENST00000313863,MKS1,MKS transition zone complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:7121],protein_coding,MKS1-201,protein_coding,BARDET-BIEDL SYNDROME TYPE 13,615990
ENSG00000011143,ENST00000393119,MKS1,MKS transition zone complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:7121],protein_coding,MKS1-202,protein_coding,BARDET-BIEDL SYNDROME TYPE 13,615990
ENSG00000011143,ENST00000675753,MKS1,MKS transition zone complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:7121],nonsense_mediated_decay,MKS1-213,protein_coding,BARDET-BIEDL SYNDROME TYPE 13,615990
ENSG00000011143,ENST00000677160,MKS1,MKS transition zone complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:7121],retained_intron,MKS1-218,protein_coding,BARDET-BIEDL SYNDROME TYPE 13,615990
ENSG00000011143,ENST00000678463,MKS1,MKS transition zone complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:7121],protein_coding,MKS1-228,protein_coding,BARDET-BIEDL SYNDROME TYPE 13,615990
ENSG00000011143,ENST00000677416,MKS1,MKS transition zone complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:7121],retained_intron,MKS1-219,protein_coding,BARDET-BIEDL SYNDROME TYPE 13,615990
ENSG00000011143,ENST00000677709,MKS1,MKS transition zone complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:7121],retained_intron,MKS1-223,protein_coding,BARDET-BIEDL SYNDROME TYPE 13,615990
ENSG00000011143,ENST00000678011,MKS1,MKS transition zone complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:7121],retained_intron,MKS1-225,protein_coding,BARDET-BIEDL SYNDROME TYPE 13,615990
ENSG00000011143,ENST00000677486,MKS1,MKS transition zone complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:7121],nonsense_mediated_decay,MKS1-221,protein_coding,BARDET-BIEDL SYNDROME TYPE 13,615990
ENSG00000011143,ENST00000676787,MKS1,MKS transition zone complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:7121],protein_coding,MKS1-214,protein_coding,BARDET-BIEDL SYNDROME TYPE 13,615990
ENSG00000011143,ENST00000678641,MKS1,MKS transition zone complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:7121],nonsense_mediated_decay,MKS1-231,protein_coding,BARDET-BIEDL SYNDROME TYPE 13,615990
ENSG00000011143,ENST00000677111,MKS1,MKS transition zone complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:7121],nonsense_mediated_decay,MKS1-217,protein_coding,BARDET-BIEDL SYNDROME TYPE 13,615990
ENSG00000011143,ENST00000678432,MKS1,MKS transition zone complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:7121],nonsense_mediated_decay,MKS1-227,protein_coding,BARDET-BIEDL SYNDROME TYPE 13,615990
ENSG00000011143,ENST00000537529,MKS1,MKS transition zone complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:7121],protein_coding,MKS1-204,protein_coding,BARDET-BIEDL SYNDROME TYPE 13,615990
ENSG00000011143,ENST00000393120,MKS1,MKS transition zone complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:7121],nonsense_mediated_decay,MKS1-203,protein_coding,BARDET-BIEDL SYNDROME TYPE 13,615990
ENSG00000011143,ENST00000583577,MKS1,MKS transition zone complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:7121],retained_intron,MKS1-211,protein_coding,BARDET-BIEDL SYNDROME TYPE 13,615990
ENSG00000011143,ENST00000580127,MKS1,MKS transition zone complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:7121],protein_coding,MKS1-208,protein_coding,BARDET-BIEDL SYNDROME TYPE 13,615990
ENSG00000011143,ENST00000577824,MKS1,MKS transition zone complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:7121],protein_coding,MKS1-205,protein_coding,BARDET-BIEDL SYNDROME TYPE 13,615990
ENSG00000011143,ENST00000585134,MKS1,MKS transition zone complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:7121],protein_coding,MKS1-212,protein_coding,BARDET-BIEDL SYNDROME TYPE 13,615990
ENSG00000011143,ENST00000579358,MKS1,MKS transition zone complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:7121],retained_intron,MKS1-207,protein_coding,BARDET-BIEDL SYNDROME TYPE 13,615990
ENSG00000011143,ENST00000581761,MKS1,MKS transition zone complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:7121],protein_coding,MKS1-210,protein_coding,BARDET-BIEDL SYNDROME TYPE 13,615990
ENSG00000011143,ENST00000677546,MKS1,MKS transition zone complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:7121],nonsense_mediated_decay,MKS1-222,protein_coding,BARDET-BIEDL SYNDROME TYPE 13,615990
ENSG00000011143,ENST00000678481,MKS1,MKS transition zone complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:7121],protein_coding_CDS_not_defined,MKS1-229,protein_coding,BARDET-BIEDL SYNDROME TYPE 13,615990
ENSG00000011143,ENST00000677076,MKS1,MKS transition zone complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:7121],retained_intron,MKS1-216,protein_coding,BARDET-BIEDL SYNDROME TYPE 13,615990
ENSG00000011143,ENST00000677475,MKS1,MKS transition zone complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:7121],retained_intron,MKS1-220,protein_coding,BARDET-BIEDL SYNDROME TYPE 13,615990
ENSG00000011143,ENST00000679081,MKS1,MKS transition zone complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:7121],retained_intron,MKS1-234,protein_coding,BARDET-BIEDL SYNDROME TYPE 13,615990
ENSG00000011143,ENST00000678928,MKS1,MKS transition zone complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:7121],retained_intron,MKS1-233,protein_coding,BARDET-BIEDL SYNDROME TYPE 13,615990
ENSG00000011143,ENST00000676975,MKS1,MKS transition zone complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:7121],nonsense_mediated_decay,MKS1-215,protein_coding,BARDET-BIEDL SYNDROME TYPE 13,615990
ENSG00000011143,ENST00000678211,MKS1,MKS transition zone complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:7121],retained_intron,MKS1-226,protein_coding,BARDET-BIEDL SYNDROME TYPE 13,615990
ENSG00000011143,ENST00000578789,MKS1,MKS transition zone complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:7121],nonsense_mediated_decay,MKS1-206,protein_coding,BARDET-BIEDL SYNDROME TYPE 13,615990
ENSG00000011143,ENST00000677791,MKS1,MKS transition zone complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:7121],protein_coding_CDS_not_defined,MKS1-224,protein_coding,BARDET-BIEDL SYNDROME TYPE 13,615990
ENSG00000011143,ENST00000581180,MKS1,MKS transition zone complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:7121],protein_coding,MKS1-209,protein_coding,BARDET-BIEDL SYNDROME TYPE 13,615990
ENSG00000143951,ENST00000409354,WDPCP,WD repeat containing planar cell polarity effector [Source:HGNC Symbol;Acc:HGNC:28027],nonsense_mediated_decay,WDPCP-205,protein_coding,BARDET-BIEDL SYNDROME TYPE 15,615992
ENSG00000143951,ENST00000272321,WDPCP,WD repeat containing planar cell polarity effector [Source:HGNC Symbol;Acc:HGNC:28027],protein_coding,WDPCP-201,protein_coding,BARDET-BIEDL SYNDROME TYPE 15,615992
ENSG00000143951,ENST00000409199,WDPCP,WD repeat containing planar cell polarity effector [Source:HGNC Symbol;Acc:HGNC:28027],protein_coding,WDPCP-204,protein_coding,BARDET-BIEDL SYNDROME TYPE 15,615992
ENSG00000143951,ENST00000487280,WDPCP,WD repeat containing planar cell polarity effector [Source:HGNC Symbol;Acc:HGNC:28027],retained_intron,WDPCP-215,protein_coding,BARDET-BIEDL SYNDROME TYPE 15,615992
ENSG00000143951,ENST00000409120,WDPCP,WD repeat containing planar cell polarity effector [Source:HGNC Symbol;Acc:HGNC:28027],protein_coding,WDPCP-203,protein_coding,BARDET-BIEDL SYNDROME TYPE 15,615992
ENSG00000143951,ENST00000398544,WDPCP,WD repeat containing planar cell polarity effector [Source:HGNC Symbol;Acc:HGNC:28027],protein_coding,WDPCP-202,protein_coding,BARDET-BIEDL SYNDROME TYPE 15,615992
ENSG00000143951,ENST00000409562,WDPCP,WD repeat containing planar cell polarity effector [Source:HGNC Symbol;Acc:HGNC:28027],protein_coding,WDPCP-206,protein_coding,BARDET-BIEDL SYNDROME TYPE 15,615992
ENSG00000143951,ENST00000409835,WDPCP,WD repeat containing planar cell polarity effector [Source:HGNC Symbol;Acc:HGNC:28027],protein_coding_CDS_not_defined,WDPCP-207,protein_coding,BARDET-BIEDL SYNDROME TYPE 15,615992
ENSG00000143951,ENST00000417238,WDPCP,WD repeat containing planar cell polarity effector [Source:HGNC Symbol;Acc:HGNC:28027],nonsense_mediated_decay,WDPCP-208,protein_coding,BARDET-BIEDL SYNDROME TYPE 15,615992
ENSG00000143951,ENST00000462652,WDPCP,WD repeat containing planar cell polarity effector [Source:HGNC Symbol;Acc:HGNC:28027],retained_intron,WDPCP-211,protein_coding,BARDET-BIEDL SYNDROME TYPE 15,615992
ENSG00000143951,ENST00000493315,WDPCP,WD repeat containing planar cell polarity effector [Source:HGNC Symbol;Acc:HGNC:28027],retained_intron,WDPCP-217,protein_coding,BARDET-BIEDL SYNDROME TYPE 15,615992
ENSG00000143951,ENST00000473678,WDPCP,WD repeat containing planar cell polarity effector [Source:HGNC Symbol;Acc:HGNC:28027],protein_coding,WDPCP-213,protein_coding,BARDET-BIEDL SYNDROME TYPE 15,615992
ENSG00000143951,ENST00000418148,WDPCP,WD repeat containing planar cell polarity effector [Source:HGNC Symbol;Acc:HGNC:28027],nonsense_mediated_decay,WDPCP-209,protein_coding,BARDET-BIEDL SYNDROME TYPE 15,615992
ENSG00000143951,ENST00000490935,WDPCP,WD repeat containing planar cell polarity effector [Source:HGNC Symbol;Acc:HGNC:28027],protein_coding_CDS_not_defined,WDPCP-216,protein_coding,BARDET-BIEDL SYNDROME TYPE 15,615992
ENSG00000143951,ENST00000431065,WDPCP,WD repeat containing planar cell polarity effector [Source:HGNC Symbol;Acc:HGNC:28027],protein_coding,WDPCP-210,protein_coding,BARDET-BIEDL SYNDROME TYPE 15,615992
ENSG00000143951,ENST00000467687,WDPCP,WD repeat containing planar cell polarity effector [Source:HGNC Symbol;Acc:HGNC:28027],protein_coding_CDS_not_defined,WDPCP-212,protein_coding,BARDET-BIEDL SYNDROME TYPE 15,615992
ENSG00000143951,ENST00000484073,WDPCP,WD repeat containing planar cell polarity effector [Source:HGNC Symbol;Acc:HGNC:28027],protein_coding_CDS_not_defined,WDPCP-214,protein_coding,BARDET-BIEDL SYNDROME TYPE 15,615992
ENSG00000125124,ENST00000618027,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],retained_intron,BBS2-222,protein_coding,BARDET-BIEDL SYNDROME TYPE 2,615981
ENSG00000125124,ENST00000682470,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],protein_coding,BBS2-243,protein_coding,BARDET-BIEDL SYNDROME TYPE 2,615981
ENSG00000125124,ENST00000682205,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],protein_coding,BBS2-236,protein_coding,BARDET-BIEDL SYNDROME TYPE 2,615981
ENSG00000125124,ENST00000683384,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],nonsense_mediated_decay,BBS2-273,protein_coding,BARDET-BIEDL SYNDROME TYPE 2,615981
ENSG00000125124,ENST00000682930,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],protein_coding,BBS2-262,protein_coding,BARDET-BIEDL SYNDROME TYPE 2,615981
ENSG00000125124,ENST00000682187,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],nonsense_mediated_decay,BBS2-233,protein_coding,BARDET-BIEDL SYNDROME TYPE 2,615981
ENSG00000125124,ENST00000682855,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],protein_coding,BBS2-258,protein_coding,BARDET-BIEDL SYNDROME TYPE 2,615981
ENSG00000125124,ENST00000564459,BBS2,Bardet-Biedl syndrome 2 [Source:HGNC Symbol;Acc:HGNC:967],protein_coding_CDS_not_defined,BBS2-209,protein_coding,BARDET-BIEDL SYNDROME TYPE 2,615981
